event_count,trial,seed,query_type,sample_position,query_key,row_count,row_sha256,full_indexes_connect_plus_first_query_ms,no_service_index_connect_plus_first_query_ms,no_correlation_index_connect_plus_first_query_ms,no_lookup_indexes_connect_plus_first_query_ms
50000,10,10147,correlation,14,corr-10147-00005349,6,ec7a634c6871270a0ced2af80b9cf71ad6c3e561b610b7b785759979a35f5d53,0.208791,0.20525,4.1135,4.333292
50000,10,10147,correlation,15,corr-10147-00003173,6,f9f7130c85fcc3c938ad40654aedec6086747a0bd93c5fd94648a9ce2f77e991,0.186917,0.117583,4.081583,4.265208
50000,10,10147,correlation,16,corr-10147-00003435,6,d9e887c019ce10ee9dd62807f9f140d4891e93f166a6ab07f998455708b24a27,0.278625,0.145584,4.158583,4.139
50000,10,10147,correlation,17,corr-10147-00003930,6,239c5dcf18a784e59a3a89346b9e317fcd4ab5ec91b010ff16cc41f6e3c88d60,0.216792,0.11975,3.948458,4.249292
50000,10,10147,correlation,18,corr-10147-00005774,6,bd2e1a00b6dc51d92ca3e249774f27c4ed4c2d16b060efe8f989a45c39d023b5,0.248166,0.241125,4.207541,4.085625
50000,10,10147,correlation,19,corr-10147-00003830,6,eb1c79d7d5f6f2ce082f5177e6eb782e887103064bed579739415bab7a024652,0.182125,0.114666,4.253833,4.175292
100000,1,9238,service,0,svc-0177,498,debde28e1b5217417af4523542176ec770e502c0685042a7a68ed01af05b7ac3,0.97125,9.048083,0.876875,8.066417
100000,1,9238,service,1,svc-0153,498,f6e4b7500678ce7ae77260608b33ddcd9813a51aea50d12397f9cadde005889c,0.866917,8.426417,0.769041,7.952292
100000,1,9238,service,2,svc-0028,498,0d4e4b5bf761a3bcaf9daaf6f5397433823d7a952221a60c3ceb7af36aadf2bf,0.869291,7.707791,0.855333,8.002292
100000,1,9238,service,3,svc-0040,498,a61431e57df467aef1aa384e1e6eb847ba909acf538c012e96c188d889929446,0.811125,7.652709,0.852208,7.490625
100000,1,9238,service,4,svc-0051,498,c7e6dfeaed90529b03eb53d3c6e86f4c307d46cde44a6bed81e8ce4b5c698344,0.816042,7.755584,0.832834,7.442625
100000,1,9238,service,5,svc-0008,498,9b5a5f7781e9a539cb4223af0e99f362f6e81bfc4998bed980b069bc0568e0a4,0.818042,7.389042,0.750375,7.3275
100000,1,9238,service,6,svc-0032,498,2f693ffee33bf1218bed81a0711456bb819ce21aa5f48115c8829683c96f7895,0.860917,7.328208,0.810958,7.631375
100000,1,9238,service,7,svc-0104,498,1a222aa58f9e24b8c869272fe67c4ca1dad8a280ce08db8045de3360fdcef884,0.749166,8.494583,0.957708,7.438458
100000,1,9238,service,8,svc-0001,498,265b47042ffd42014ff465eec20a39cfe04d54ecf25fe2cc15692f9fca01fadc,0.730083,7.522625,0.7685,7.287291
100000,1,9238,service,9,svc-0029,504,f109cee2fc0c07c5c37232458f3be13f89511823d2c28e88f690e5cd1e0fc9a0,0.775,7.4975,0.67375,7.4635
100000,1,9238,service,10,svc-0080,498,57a98cd9c27674cd258400abb2121b43f7b8357d8dad601a3f8b89162a7418bd,0.818875,7.447375,0.826292,7.491875
100000,1,9238,service,11,svc-0121,504,6f5bb79eaf88f319f7b759aebcdcc61210429b7899b1f4290a7d9cbe836ed587,0.649042,7.465834,0.796791,7.486333
100000,1,9238,service,12,svc-0060,498,dfe844e8b519e33613fc7679e03132df612bee712362df39dac32f5a78346e09,0.729833,7.464458,0.733333,7.322083
100000,1,9238,service,13,svc-0032,498,2f693ffee33bf1218bed81a0711456bb819ce21aa5f48115c8829683c96f7895,0.82175,7.350167,0.71025,7.34275
100000,1,9238,service,14,svc-0199,504,46fdbce4524dd5b86bec3f38a07e516b9bdad65a7cbba1052f00e1198b56f5db,0.733,7.452292,0.707042,7.356042
100000,1,9238,service,15,svc-0092,504,0449a617ce2c679b4c644f13c0be20d01256ff41d94d0878af95e6d0191edec5,0.663625,7.356708,0.88975,7.35775
100000,1,9238,service,16,svc-0040,498,a61431e57df467aef1aa384e1e6eb847ba909acf538c012e96c188d889929446,0.81175,7.476334,0.820125,7.479583
100000,1,9238,service,17,svc-0082,504,1c68c0c919eadb5451dabce59c5faf61ebb7fc0e5f964d352ca53cda82cb26c8,0.838792,7.438958,0.643708,7.2805
100000,1,9238,service,18,svc-0139,498,3019bf5b4b7a9e949ac9a8d0984d892400890f1280476f7254e5d8774cf381c4,0.812917,7.423792,0.7895,7.650667
100000,1,9238,service,19,svc-0097,504,c3c2cdf61f0e56d6257abd478e681e7fe7dfad165c70cc66e6964f929e320c43,0.64525,7.672834,0.821125,8.774542
100000,1,9238,correlation,0,corr-9238-00011487,6,7273f8a6fdded45cabd959a203a67cefc9d821196af27f270617db590a5b52a6,0.195708,0.115875,7.708042,7.4165
100000,1,9238,correlation,1,corr-9238-00002315,6,8bc29ed67b5fe8885b70eb5b7e3112c964be1fee9533214ce065839e0c7bcaa0,0.253,0.135375,7.516084,7.163417
100000,1,9238,correlation,2,corr-9238-00004213,6,fb72e24b8463bd000718e11a696dd46f602b9c2269c07cb7eed4f102f6e7d6e7,0.2935,0.155375,7.582833,7.469042
100000,1,9238,correlation,3,corr-9238-00008629,6,8b03479027f71a9c067dba15f738af6da32452aa11a7ed3fada024e273bdb2c1,0.242708,0.195083,7.472667,7.85425
100000,1,9238,correlation,4,corr-9238-00011981,6,ec26b9504b35ac4ba30c5b50dfeec86eadd307929fe0250ce969d45a6d1290f9,0.24625,0.13375,7.427042,7.901375
100000,1,9238,correlation,5,corr-9238-00005173,6,0bf40f91875c60c5d95cd07ded14ab73069e84f3cd984d9b911165f40982318a,0.204458,0.120542,7.352542,7.457292
100000,1,9238,correlation,6,corr-9238-00007783,6,2141580299207210aaedb34bf93c4f5311af379532c398128ee0ceb6d46063cf,0.242167,0.131042,7.638875,7.630042
100000,1,9238,correlation,7,corr-9238-00007701,6,5af0c1f7c692b66ff4f92516b112999a6b0f3591e6c953b467e4a80effcca5c2,0.366625,0.243917,7.597208,8.245459
100000,1,9238,correlation,8,corr-9238-00001599,6,017a135cd66370a47a2dda9b767cf2a4fafa6885ec4e7c4b0b7510fdfcded9f9,0.316125,0.162417,7.729834,8.043958
100000,1,9238,correlation,9,corr-9238-00012320,6,f1ae030c8fa450765e9b095428b2ae298785c062ab561e37fd41e95a5576ee7b,0.257125,0.126208,7.635209,7.525083
100000,1,9238,correlation,10,corr-9238-00002653,6,4c9cb67f214f50c1fbbf9b9b01ab0de587362aa8bbdf9db696a2595363f1e4fd,0.220959,0.121541,7.222834,7.724667
100000,1,9238,correlation,11,corr-9238-00016601,6,4dab382c49f2d391cc687fa360239704765cd290fac4d6a988a603455ab566b5,0.218,0.253625,7.393291,7.381458
100000,1,9238,correlation,12,corr-9238-00008201,6,2df6da400b5ab0ef04cc9d313791ce5a4d419d9839f80bf956c2a99fac592952,0.190208,0.116125,7.56425,7.504166
100000,1,9238,correlation,13,corr-9238-00007342,6,3c5ad3dcc21326c9d7a53339153e49971f5290a9d37b8674c4e8481dab747320,0.184,0.107875,7.379375,7.317208
100000,1,9238,correlation,14,corr-9238-00009615,6,cbdd4dbc4821cfebdcf25f0be6bf7160e9fec94f200e6e1ed9a07ea4e155a54c,0.278,0.139042,7.52725,7.591417
100000,1,9238,correlation,15,corr-9238-00013393,6,a3d67c31b4c0be8ad71e8b9671195db3dfea35a11751da8d9164e595da83e2f1,0.196333,0.192042,7.3755,7.303583
100000,1,9238,correlation,16,corr-9238-00006884,6,7464b991c3b5475c6ac760a469518bf6e8a2348ba474860d4f0461eebcdcf173,0.217625,0.14,7.301833,7.657209
100000,1,9238,correlation,17,corr-9238-00014070,6,3040e934ff5aece1f7ecb64104e17b9a7e77df01d6f3d434622a656d2c0e5fe5,0.18625,0.115709,7.289,7.500708
100000,1,9238,correlation,18,corr-9238-00011600,6,8da1e5fc521d17805a467b90bde65bcd36e319b8a563da2ac07e14bf6c44360b,0.218792,0.13125,7.237167,7.526
100000,1,9238,correlation,19,corr-9238-00005651,6,f754f75fd30fc82ad8ee472ae6f5093eb96288c3fa5b16756a61e7da4ff0ea1e,0.198667,0.294209,7.703291,7.362542
100000,2,9339,service,0,svc-0025,498,ea89a93d77e4c6ec8db54bc22859366e971da7db267357b7378866fedfc92a34,0.843834,7.242542,0.965417,7.38025
100000,2,9339,service,1,svc-0069,498,88ff1a3bae9b9a552399995a4cdf2f77f71dc81d53f02c44c4170722133d670a,0.865833,7.34075,1.026333,7.699541
100000,2,9339,service,2,svc-0034,498,5c917f0d1c1f3eb424bd048ec3fef4416a869d579a4d6facd9b623a12d1fd6da,0.673959,7.32525,0.7945,7.565
100000,2,9339,service,3,svc-0090,498,d223f835399e6efeda2638c2a8de86ba656de12bca76c02eefa9f1ece99efc84,0.761875,7.839584,0.770042,7.428292
100000,2,9339,service,4,svc-0105,504,577ebec046e18377681521f2926ea5b40861e8e2e57f929cd6a1091622a229b5,0.8155,7.466417,0.716417,7.347459
100000,2,9339,service,5,svc-0188,504,4b08e7d4fedee13aecd90f3fc6ef1fb7471d9751f5eeb23167313ed6a2696f57,0.73075,7.2335,0.816459,7.513875
100000,2,9339,service,6,svc-0087,498,e70770b076b6f11f3a2ab69697c1f0d4aa8126d442a10a9571f50e46816cc50e,0.680334,7.470208,0.79075,7.482917
100000,2,9339,service,7,svc-0033,504,58de0250e654a487df9aae4fa38127141aabfb8d7a54d1f0366e601cc22e9017,0.814458,7.534166,0.785042,7.280125
100000,2,9339,service,8,svc-0124,498,344926cdcea2515215847eda0084cfa7d16429566e6b7e66ac2199370b403695,0.834667,7.348416,0.71,7.333583
100000,2,9339,service,9,svc-0058,498,524f5c630673c7aa7e074a100382555953c5cd243d14326ff3f5bfdfbf3c147e,0.780291,7.360208,0.848042,7.390125
100000,2,9339,service,10,svc-0029,498,18f02761e1568472a3d760fe31994a82029465fadb59b999a3c26eda75841c62,0.832625,7.38,0.838167,7.4985
100000,2,9339,service,11,svc-0151,498,a32f82ac288360030465863ca06a6a0be899aa10123dab3306cf21281dbf45d1,0.788208,7.38025,0.732458,7.381625
100000,2,9339,service,12,svc-0078,498,c736fb6af6c2e8be5b27a3b24e02f0d7f8cee6a68e51165edb01ee1b405c7ae5,1.452583,8.620125,0.721042,8.835708
100000,2,9339,service,13,svc-0121,504,e0239aee27c65b158cfeff0f78c3ad19cff4d8bec9683d9b5f3e8cc617dcdec6,0.728625,7.154625,0.914,7.384667
100000,2,9339,service,14,svc-0172,498,dc04cccc206819941b2e9d1c615d17f5dc2002d59a4325f4fe7eea2bd4160240,0.848084,7.684,0.929167,7.050834
100000,2,9339,service,15,svc-0011,498,d0cdd15882dde7f7338117002ee583bcfaf24cde43762c3dcdc32bc0b1b6f3a8,0.894292,7.650625,0.79625,7.348041
100000,2,9339,service,16,svc-0158,498,887190128c39c5531e5852cb0a92cf9ca9dbf1fcf7d9a911221523491060eab6,0.880917,7.179292,0.718208,7.646583
100000,2,9339,service,17,svc-0156,498,a76ff9173d0f84966bfb3a6552722f6c7d9cd81e08b9f935c7505645626573b6,0.796625,7.290833,0.814666,7.650458
100000,2,9339,service,18,svc-0092,498,d4636c63e522bcff91f6dd92886a21deccd68c34164e04345ec2bd0521be26b8,0.670333,7.67325,0.885167,7.563792
100000,2,9339,service,19,svc-0131,498,8d122fc303889e58140a73e26b0bc7df1516745418bc1f4da2a57b74f600c64f,0.811333,7.639,0.848125,7.357708
100000,2,9339,correlation,0,corr-9339-00007013,6,35411695bc1ec896dfbaafd7e84efa74ca871ed148500454bc48c2b1ac5df354,0.195834,0.11825,7.015875,7.487291
100000,2,9339,correlation,1,corr-9339-00010476,6,394b9849c47821432e4f86c68f7dee0788c2ba41a389b9638ca5bdd2316cb8f4,0.196458,0.117708,7.126125,7.385333
100000,2,9339,correlation,2,corr-9339-00016341,6,4b2e1c4eb008a61c369db97ed91f74c2a17301bae3215de8cbf217975d6a3bf0,0.192417,0.224084,7.535333,7.590208
100000,2,9339,correlation,3,corr-9339-00014901,6,2654a0a011e446ffe6d2de41cf385727152a73a652e0de15d89db6b965f9c617,0.201625,0.113667,7.200166,7.419958
100000,2,9339,correlation,4,corr-9339-00003128,6,5b6018da6395977ec11a2e465bfc579662a9ded9b40151cac9c51e3db958c180,0.228458,0.130125,7.505,7.256792
100000,2,9339,correlation,5,corr-9339-00000310,6,3adfd8a48cb0cf478150e528bb26d4bf11e6973dd11144434881694f70da08a3,0.21775,0.123417,7.535209,7.5305
100000,2,9339,correlation,6,corr-9339-00011536,6,ec48cb5684c9896c8dd093e7e42b37e8c13760220e967a330083221c11423221,0.241083,0.275916,7.28325,7.438458
100000,2,9339,correlation,7,corr-9339-00009052,6,705bfe61238d1ee702fea6f8331419f4d81fa1674eb2f002ec730c225d917481,0.267959,0.136541,7.419083,7.40875
100000,2,9339,correlation,8,corr-9339-00015507,6,5942658ba9b324aecbb824e64f49d4cc4528ba867d9b418c76d330c37e42f44f,0.249083,0.120166,7.484791,7.218333
100000,2,9339,correlation,9,corr-9339-00015209,6,ebf4aac89d94ec2180145e3b49a548450c8fbc7c27d515174ad2c64bd4ba99ab,0.310625,0.144209,7.216667,7.315458
100000,2,9339,correlation,10,corr-9339-00015731,6,bcb2d757ab047a793dc0d9e7ea8ec42b4a521d0f4aaa1e2339473422aa7380f4,0.266958,0.218583,7.123333,7.29675
100000,2,9339,correlation,11,corr-9339-00009607,6,8c6ccdf7ad7ca3a3f8fc4397666dcc3a621982bc09efe976bc1b0b7b68027b63,0.29825,0.134125,7.256834,7.453166
100000,2,9339,correlation,12,corr-9339-00002653,6,497bd6e331d2f8188efc4d984745441b7418837854017683d51370bb4457912d,0.219,0.129875,7.229959,7.233291
100000,2,9339,correlation,13,corr-9339-00012506,6,94a84c71986d4b0aa0156152ab694b39f6dd23eb1de20448eadee12bf060f9e9,0.271333,0.126917,7.398959,7.277125
100000,2,9339,correlation,14,corr-9339-00007354,6,ef84dbeb3789ad5e0c5c490f50cfe8e48bb83cdabfcd130e1e4dc432102129d3,0.185875,0.233583,7.307708,7.271083
100000,2,9339,correlation,15,corr-9339-00002299,6,f1367f457fcdb504c51499674f32f21b6b9657ced46764e08f930628c9dace21,0.207875,0.114,7.288666,7.451084
100000,2,9339,correlation,16,corr-9339-00006220,6,9791a7fd6e970b5daa3643bd678f6412f6a12b549ccffcf2715cab2a749923b9,0.205292,0.123708,7.157083,7.211709
100000,2,9339,correlation,17,corr-9339-00014939,6,8b0975d0bd91395d0aa9852a4db69bbe0f99954259f8cdb206c5e341032302ec,0.217042,0.118875,7.305125,10.071459
100000,2,9339,correlation,18,corr-9339-00015454,6,01169286ba41c0b7c7fea67260b59477fc020991df093f61875fda26772389d1,0.193625,0.284667,7.249959,7.095208
100000,2,9339,correlation,19,corr-9339-00002696,6,fc93d00d58458e0229ae5f4277ac8b7c13e681c9ea18208bd474257b120eb7fc,0.218333,0.118625,7.280041,7.325209
100000,3,9440,service,0,svc-0010,498,0e0e4bdb81507912f0d9f89ab64d62c1982c9d072ad86cc2c0839b0f42e79862,0.900167,7.390375,0.853708,7.8115
100000,3,9440,service,1,svc-0187,504,4ddd6e05d31811ce29ce04689b80057ae56aade04a65fd75e4ee9ed52f574568,0.692625,7.661709,0.598292,7.301333
100000,3,9440,service,2,svc-0149,498,6f764397615516cf13b4e219af458e70c4a017130e86cdc128b45225e3d29594,0.940958,7.589334,0.739292,7.327958
100000,3,9440,service,3,svc-0091,498,5d3bf437206f4cdbf7df48b02a1d4cc105875e88642a99f607d7ad807ba6f17c,0.863084,7.968791,0.741166,7.778541
100000,3,9440,service,4,svc-0019,498,edfdf75092bf36d5ad5bfb1d5f36614e7a98026bc579989161504a7ff49e47d0,0.780875,7.774917,0.929458,7.827958
100000,3,9440,service,5,svc-0183,504,4cc445acd2c3741bf8d5b8f1598f2f3538231a4200754eb2477081064e4a0fad,0.717417,8.814084,0.812292,8.443
100000,3,9440,service,6,svc-0007,504,337917844fb651455a0a3dce19a168c14166926442c69c4b5aa7d1c83dca6b39,0.864625,7.699084,0.811417,7.661708
100000,3,9440,service,7,svc-0171,498,665b1e29f7acbe073d34abe64035165e2c9725b1ff9424a730b2ff10f7b5f3dc,0.76325,7.522375,0.737458,7.566708
100000,3,9440,service,8,svc-0180,498,402a0dde87a38030e1f5551d2cba8969cc7eff31590474fa76d4354e6c9ed6cd,0.808666,7.3145,0.836542,7.545167
100000,3,9440,service,9,svc-0023,498,d7315ba45c26eec4faa1dfdda5ed7a8e94ce8902dfc51ab5eb295538a59d76d8,0.690625,7.514041,0.888375,7.279042
100000,3,9440,service,10,svc-0114,504,51bfd398a26788324460fc9b8efb32089547b0f01b85bdd02f73ea7a7f0b1357,0.875375,7.712417,0.865708,7.449833
100000,3,9440,service,11,svc-0144,504,f9fd803f66810e85efc9414c8e89a9f740e7be97aa1d3f0449649362a25b66a4,0.766208,7.43575,0.681208,7.536167
100000,3,9440,service,12,svc-0171,498,665b1e29f7acbe073d34abe64035165e2c9725b1ff9424a730b2ff10f7b5f3dc,0.744666,7.314167,0.773,7.419166
100000,3,9440,service,13,svc-0085,504,fb5f3a2be59417c25e6c52783c038dcc5c284510bc6a7618e6a5bc2909e446d3,0.750958,7.622417,0.789875,7.556208
100000,3,9440,service,14,svc-0168,504,893ae888954f73366eda1a0976063a836bc8680ca404ff3c12c616527782610c,0.804458,7.64125,0.75575,7.538834
100000,3,9440,service,15,svc-0191,498,4a74e41ca4913fac2916ba6550cd40958a68067abb10db3f5dfdc506e0fb30a7,0.730583,7.266625,0.75475,7.151708
100000,3,9440,service,16,svc-0174,498,81cff85aa46e6219e666599e063214576987481a13545005d4b091901111c222,0.703875,7.355709,0.758041,7.381417
100000,3,9440,service,17,svc-0132,498,4fcdc097463ef337681067c53735c9019719093f40c733bc4e3f756810749305,0.689125,7.388708,0.735083,7.138
100000,3,9440,service,18,svc-0111,498,a231c53f84c893be2778de3d863174fe2b4447ee84fa2ad31fbaee2377379907,0.805542,7.228709,0.693333,7.338
100000,3,9440,service,19,svc-0042,498,feda2eee8f66b3797b04bf88e5f66d6db9a31251a18ae0366f8a14fc4c55aa7c,0.856416,7.361417,0.746875,7.492667
100000,3,9440,correlation,0,corr-9440-00001248,6,525e142de6d7e26a9520dd23a82a2fdd825200359ad72521000a178841f7c22d,0.21525,0.121334,7.375292,7.801042
100000,3,9440,correlation,1,corr-9440-00011925,6,e66d82daeeb4b50340f7e0ff20738200c83b3f669c548c951a4086b39533d06a,0.193125,0.200333,7.441125,7.497375
100000,3,9440,correlation,2,corr-9440-00008704,6,44062ef52ba6914ab972754bba3c5a565a8620cec162e74b53032fdf692bc438,0.186083,0.121708,7.420334,7.507875
100000,3,9440,correlation,3,corr-9440-00008236,6,b900892b8015b1a1faa9880e8d0ec076978e230782fabbe90a31ed464e07147b,0.210959,0.119333,7.793375,7.583791
100000,3,9440,correlation,4,corr-9440-00006080,6,b84237c939ea1896a09fe0457eabc4c0154d954dda763fe11b0e78e4d4bca1c7,0.24525,0.130042,7.192334,7.498333
100000,3,9440,correlation,5,corr-9440-00002329,6,40e612d2db05f5606c0a84400e7a479515f7acc16761cc41aaad9f57cc84daa9,0.186792,0.207334,7.263084,7.269667
100000,3,9440,correlation,6,corr-9440-00009192,6,edb2b232d8c210509138b085ff92dc38278be389e72874baf6fffa74efa6fae6,0.184333,0.110583,7.231084,7.426083
100000,3,9440,correlation,7,corr-9440-00012430,6,cf6b6f28449b90d328b3e13170921002b0af2f4518c183c63f1663bb03bc86eb,0.194708,0.106583,7.076084,7.273
100000,3,9440,correlation,8,corr-9440-00010566,6,20583478fc3d85c8a8c902580bf0d203e25df1468009d182ad225c2a456c483b,0.206625,0.118042,7.133667,7.216167
100000,3,9440,correlation,9,corr-9440-00001194,6,d4fd1d7efe55533f27ab3972116412dcbe691c37dc1405e01edd48bf87ee40fa,0.218458,0.214583,7.353583,7.558708
100000,3,9440,correlation,10,corr-9440-00011674,6,176bdd7a327ea1f14252b97b47465d85c546e84c2bee4ee4f35be87a9227c9b7,0.2005,0.131125,7.370292,7.315667
100000,3,9440,correlation,11,corr-9440-00004739,6,e00477faf0eb3a68639bc8b2cfbf56dbe0d622a7f2e3ab99caffc40fa7a5832f,0.186583,0.112458,7.590458,7.192333
100000,3,9440,correlation,12,corr-9440-00009106,6,5364c3fe5688b48a923ab63c522d735c1962f2666cfb3ebbbec33fe7e242bac1,0.228708,0.1075,7.374792,7.25025
100000,3,9440,correlation,13,corr-9440-00008379,6,86a4770b2dba8a568a2a25190df1ad0ea28e6f18e8868a0cbdcf74daf652668d,0.233333,0.193375,7.250916,7.426125
100000,3,9440,correlation,14,corr-9440-00012353,6,1ba6c107e3f5b90b9f196678dfadf8829783919105a717bd2de6180d78be1713,0.1915,0.112208,7.47475,7.679958
100000,3,9440,correlation,15,corr-9440-00011832,6,c095f08c3cff1a51820ebc7a126ca8bf5bc9311112694b8187b87af3f3118214,0.18575,0.108458,7.21425,7.41125
100000,3,9440,correlation,16,corr-9440-00012413,6,918f4f92290bfb58e6df7c5554c73364628e50a5ffad27ac62759e6f7c4ab710,0.196875,0.131042,7.286625,8.271792
100000,3,9440,correlation,17,corr-9440-00012336,6,f7a3b7b3d11ca7ac3ea87622cc6e2576e6fc32c22ea2d4812d91285be259523f,0.198375,0.299084,7.337875,7.361542
100000,3,9440,correlation,18,corr-9440-00005717,6,f790f02a349de6ecdb0d6526d11e9731f47613a78f7940eb7266cd9ca81cd922,0.223792,0.138541,7.478,7.760667
100000,3,9440,correlation,19,corr-9440-00008087,6,d116fc90fc9e45829ef055e3bc203b13caf2df821b45b4cbd6a42135aaafa812,0.190375,0.121041,8.240292,7.978875
100000,4,9541,service,0,svc-0072,498,5bb539224797d43f439479b0762dab13d9a0bfa6b1f704f90b80a82b44d5c59e,0.886792,7.79625,0.763291,7.4135
100000,4,9541,service,1,svc-0160,498,bcd3b745b71cda0efe2e48bc79c6ede82961a328608a8dc8da00d03abee1c39f,1.027625,7.447209,0.730625,7.511292
100000,4,9541,service,2,svc-0138,498,b913833790d38bda30aff41339fa51451b0c02ad67e4e63c81765b860494b01b,0.835625,7.490416,0.79675,7.538167
100000,4,9541,service,3,svc-0057,498,9f88598f88ec49274192b5e4db2b9c9b12086dee4ab62378e149560b44c81822,0.699375,7.336625,0.720584,7.537958
100000,4,9541,service,4,svc-0063,504,58642a733bb4583025d98b67e2458e28b54c904513009e744de77570ec79b9de,0.767875,7.568292,0.818417,7.385042
100000,4,9541,service,5,svc-0160,498,bcd3b745b71cda0efe2e48bc79c6ede82961a328608a8dc8da00d03abee1c39f,0.730458,7.445458,0.737292,7.857667
100000,4,9541,service,6,svc-0148,498,8728ffff73ee2cd822461f193dbcf402b42b98177a933ce679a8aa9fe6092756,0.755333,7.624666,0.671208,7.481959
100000,4,9541,service,7,svc-0022,498,3927e852108b868a5bfb01c4eafceed32489167521ce887f621dbebda6215e08,0.77575,7.260375,0.789583,7.550541
100000,4,9541,service,8,svc-0123,504,fdeb3b841d190f6791d3af99fda9108b91f86aaef10f66745124f41c79be3a26,0.665167,7.730875,0.916167,7.659542
100000,4,9541,service,9,svc-0085,498,9696975ff60e13bb83084e9babc15de9f4ba3c7ed40d8e626f97e3c7c65cd31a,0.728666,7.855667,0.762,7.660208
100000,4,9541,service,10,svc-0047,498,80ac7a1f704c9b2c5176d9a7f2a6ef38be57c19f6e0d7ec7c3adf326f96fbbeb,0.827041,7.522167,0.750125,7.586417
100000,4,9541,service,11,svc-0038,498,d030b6bb148903f45ab5d48a23a8694cdc6407f26ab99501db0b5cae8f72cfaa,0.714583,7.579292,0.723916,7.650083
100000,4,9541,service,12,svc-0171,504,b35aa3c076004bb413d146065c9ee038193ecbaf40e16d5bf4677696b40d7081,0.690459,7.466,0.731417,7.34825
100000,4,9541,service,13,svc-0025,504,cd2d59a81f37441c52e7c9131eed51f462e245ecba78bb20767f7664569c613b,0.803917,7.369334,0.69775,7.544084
100000,4,9541,service,14,svc-0064,504,4157262d45a231eb2afe7f2076fb6641cd3a60b0b4c1703c575725e6c004d32c,0.838,7.399375,0.720834,7.910709
100000,4,9541,service,15,svc-0077,498,89be179487f9d35d8207281e078c14de719a3e93708bd5515cef3395dd7a7d49,0.760417,9.361584,0.766041,8.1145
100000,4,9541,service,16,svc-0177,498,5fcaac97408c81d65a0129980bc48dedd17a37c19b8938e643cba3053dfd5154,0.657458,7.711459,0.840625,7.737625
100000,4,9541,service,17,svc-0143,498,8847cb5192a2b44a179dba56d065db91674b5677f5f09db985b7aba2d5f82ca1,0.879459,7.5425,0.853584,7.628708
100000,4,9541,service,18,svc-0104,498,36d8ee6f308f03a46db914d1e62658af1c5a4e0692459fc9df4a6adb90752299,0.714333,7.545375,0.670209,7.412625
100000,4,9541,service,19,svc-0190,504,d31b4974f47185ebfba10bbd5bd59aac9ba3c822f813772d84613de96a6c94e5,0.730333,7.392209,0.741375,7.6655
100000,4,9541,correlation,0,corr-9541-00005040,6,f7741ab2c00415eba1059d436db70de6f978b672a0b9d4ecf2f0be2c19d19531,0.231333,0.13825,7.537625,7.4765
100000,4,9541,correlation,1,corr-9541-00009169,6,420caafff45fdb6f825977fd4d1527d759606bb7aede3e21629e9209009003bc,0.261333,0.133667,7.487083,7.5365
100000,4,9541,correlation,2,corr-9541-00010172,6,d19a940d8b4918c037b130945c0e90d1d9f3a65dba34306a40eda39053885a9d,0.208125,0.120083,7.364833,7.299834
100000,4,9541,correlation,3,corr-9541-00009229,6,048ab7dfe5faed2bd7ff5a7d0cff0a5a17f4917d6b9bbf950e19a719c816933b,0.200542,0.121417,7.48125,7.61825
100000,4,9541,correlation,4,corr-9541-00001538,6,31b8d39b9e17d159d70beeea62bede3bd9ee6c5879f3c3419b3d2a61799a451f,0.21775,0.192125,7.440125,7.54675
100000,4,9541,correlation,5,corr-9541-00011994,6,ff091bb71e5d0b5c12ddcf9417a8397f5dd9ed1b884ac92b70d8ee2d2820367c,0.2585,0.134667,7.358125,7.554583
100000,4,9541,correlation,6,corr-9541-00013346,6,0ab1325b96e6aa7fa9e9575f3fbdd1a518468373ad3e10654235c88952e4347a,0.191917,0.1115,7.303958,7.306958
100000,4,9541,correlation,7,corr-9541-00000934,6,aa36b7d51bec69b8c1f9af451fa44403629d13fd856d28437de102a255210773,0.195833,0.108708,7.342792,7.488083
100000,4,9541,correlation,8,corr-9541-00003982,6,affc821cd71ffc1aa59918807dbdd0c0d33c46b1535fe6ef2bf4e9da38fc2feb,0.395666,0.234125,7.508917,8.794875
100000,4,9541,correlation,9,corr-9541-00010233,6,1a2353b54be302a7e80d9c8a7f34c4e539f5203058af9ae1c248da94f295abd6,0.243583,0.124917,7.69275,7.258333
100000,4,9541,correlation,10,corr-9541-00012801,6,eb2d94be21fa264cdf4799bba469abdca6cca40135099624b4099702138a8d2c,0.135333,0.115875,9.017958,7.69475
100000,4,9541,correlation,11,corr-9541-00007499,6,1528b71f1741b4109adf80695715bec6400b2b41556d20085fdaa22f9fad9b35,0.2955,0.166958,8.122708,8.255042
100000,4,9541,correlation,12,corr-9541-00014683,6,1fba9832b4896390da1598fafa89fa659f695d09a7584d1d0b6448ac9ff88506,0.232667,0.285125,8.094958,8.083292
100000,4,9541,correlation,13,corr-9541-00001172,6,cc4b659c2244761f9299af5c900c62dbee38280c048d67b23fc79df9973cdea6,0.258041,0.129625,8.418,8.212208
100000,4,9541,correlation,14,corr-9541-00007636,6,369d916ee357116046ff6e7f4cbe58f4c2ce33aa9eece9fe24723509723d3227,0.200958,0.115208,7.470333,7.43325
100000,4,9541,correlation,15,corr-9541-00002770,6,889c5540d1655e8f0f56931909a62cdf487077d55a3f98c78651e1392375bff5,0.187792,0.116166,7.420625,7.564792
